,Unnamed: 0,year,month,day,name,clusters,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,days_completed
5313,5313,2017,04,16,antena3_2017 04 16_afternoon_new,12.0,0.0,0.0,0.0,0.02644788846373558,0.0,0.0,0.0,0.035457298159599304,0.0,0.05388092249631882,0.0370326042175293,0.0,0.0,0.0,0.0,0.016967665404081345,0.0,0.05252428725361824,0.0,0.0,0.0,0.0,0.0,0.057139862328767776,0.0,0.0,0.0,0.016806263476610184,0.0,0.0,0.0,0.0,0.4370601177215576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652803361415863,0.0,0.0,0.0,0.0,0.0,2017 04 16
5314,5314,2017,04,17,antena3_2017 04 17_morning_new,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03790270909667015,0.0,0.0,0.0,0.0,0.0,0.09361962229013444,0.0,0.024856880307197567,0.0,0.0,0.0,0.0,0.0,0.1747528612613678,0.0,0.0,0.0,0.0,0.0,0.028812130913138386,0.0,0.0,0.27589496970176697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3329426348209381,0.0,0.0,0.0,0.0,0.0,2017 04 17
5315,5315,2017,04,17,antena3_2017 04 17_afternoon_new,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06795353442430496,0.0,0.016771074384450912,0.0,0.0,0.0,0.0781957283616066,0.0,0.09244927763938904,0.0,0.0,0.0,0.0,0.0,0.035810336470603936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35430437326431274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31355398893356323,0.0,0.0,0.0,0.0,0.0,2017 04 17
5316,5316,2017,04,18,antena3_2017 04 18_morning_new,8.0,0.0,0.016726698726415634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017281657084822655,0.0,0.0,0.0,0.0,0.0,0.22858385741710666,0.0,0.042497403919696815,0.0,0.0,0.0,0.0,0.0,0.09100323915481567,0.0,0.0,0.0,0.0,0.0,0.038711316883564,0.0,0.0,0.26065608859062195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2869705557823181,0.0,0.0,0.0,0.0,0.0,2017 04 18
5317,5317,2017,04,19,antena3_2017 04 19_morning_new,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06649357825517654,0.0,0.014997903257608412,0.012099027633666992,0.0,0.0,0.2788796126842499,0.0,0.04222709685564041,0.0,0.0,0.0,0.0,0.0,0.1320667862892151,0.0,0.0,0.0,0.0,0.0,0.054627209901809685,0.0,0.0,0.2123509645462036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17236244678497314,0.0,0.0,0.0,0.0,0.0,2017 04 19
5318,5318,2017,04,19,antena3_2017 04 19_afternoon_new,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020651709288358692,0.0,0.017301689833402634,0.0,0.0,0.0,0.0,0.0,0.3805830180644989,0.0,0.06974389404058456,0.0,0.0,0.0,0.0,0.0,0.10096953064203262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2429877519607544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12027671188116075,0.0,0.03295941650867462,0.0,0.0,0.0,2017 04 19
5319,5319,2017,04,20,antena3_2017 04 20_morning_new,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08427825570106506,0.0,0.012544465251266956,0.0,0.0,0.0,0.2841550409793854,0.0,0.016533104702830315,0.0,0.0,0.0,0.0,0.0,0.036803022027015686,0.0,0.0,0.0,0.0,0.0,0.04746266454458237,0.0,0.0,0.27600765228271484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16876408457756042,0.0,0.05657807737588881,0.0,0.0,0.0,2017 04 20
5320,5320,2017,04,20,antena3_2017 04 20_afternoon_new,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0597597099840641,0.021531283855438232,0.025609906762838364,0.0,0.0,0.0,0.3572485148906708,0.0,0.03159235417842865,0.0,0.0,0.0,0.0,0.0,0.03399202227592468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20620311796665192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17119434475898745,0.0,0.07969029992818832,0.0,0.0,0.0,2017 04 20
5321,5321,2017,04,21,antena3_2017 04 21_morning_new,6.0,0.0,0.038266293704509735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633720844984055,0.019185064360499385,0.024277113378047943,0.028190890327095982,0.0,0.0,0.08928731828927994,0.0,0.02515719085931778,0.0,0.0,0.0,0.0,0.0,0.042865186929702766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2423412650823593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17890147864818573,0.0,0.2604433596134186,0.0,0.0,0.0,2017 04 21
5322,5322,2017,04,21,antena3_2017 04 21_afternoon_new,7.0,0.0,0.04553624987602234,0.0,0.0,0.0,0.0,0.0,0.010632832534611223,0.0,0.017438558861613274,0.01129962969571352,0.032382596284151084,0.06222006678581238,0.0,0.0,0.15041391551494598,0.0,0.02836550213396549,0.0,0.0,0.0,0.0,0.0,0.03043374978005886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1879241019487381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33123984932899475,0.0,0.08784961700439453,0.0,0.0,0.0,2017 04 21
5323,5323,2017,04,22,antena3_2017 04 22_morning_new,12.0,0.0,0.022071920335292816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06136500835418701,0.0,0.020376576110720638,0.039722539484500885,0.0,0.0,0.13775968551635742,0.0,0.028792323544621468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012701475992798805,0.0,0.0,0.0,0.0,0.4318679571151733,0.0,0.0,0.0,0.0,0.0,0.0,0.014660726301372053,0.15813221037387848,0.0,0.04407612979412079,0.0,0.0,0.0,2017 04 22
5324,5324,2017,04,22,antena3_2017 04 22_afternoon_new,8.0,0.0,0.03199933096766472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012484829872846605,0.05018377676606178,0.0,0.0,0.2303786873817444,0.0,0.08182518929243088,0.0,0.0,0.0,0.0,0.0,0.03264310583472252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2937889099121094,0.0,0.0,0.0,0.0,0.0,0.0,0.026323368772864345,0.1861647665500641,0.0,0.03039145842194557,0.0,0.0,0.0,2017 04 22
5325,5325,2017,04,23,antena3_2017 04 23_morning_new,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0831136479973793,0.03046276420354843,0.0,0.0,0.0,0.0,0.04399482905864716,0.0,0.02487962506711483,0.0,0.0,0.0,0.0,0.0,0.01610049232840538,0.0,0.0,0.0,0.013654046691954136,0.0,0.01367312856018543,0.0,0.0,0.5493428707122803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2045368105173111,0.0,0.0,0.0,0.0,0.0,2017 04 23
5326,5326,2017,04,23,antena3_2017 04 23_afternoon_new,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027157505974173542,0.06594216823577881,0.0,0.0,0.0,0.0,0.050763711333274834,0.0,0.1406770646572113,0.0,0.0,0.0,0.0,0.0,0.014576613903045653,0.0,0.0,0.0,0.018180293962359432,0.0,0.0,0.0,0.0,0.4793485403060913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15445636212825775,0.0,0.03621452674269676,0.0,0.0,0.0,2017 04 23
5327,5327,2017,04,24,antena3_2017 04 24_morning_new,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010346917435526848,0.0,0.09394319355487823,0.0,0.034930963069200516,0.019881321117281917,0.0,0.0,0.15544532239437106,0.0,0.05131334066390991,0.0,0.0,0.0,0.0,0.0,0.04237930476665497,0.0,0.0,0.0,0.0,0.0,0.04985164105892181,0.0,0.0,0.3546971380710602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17576391994953156,0.0,0.0,0.0,0.0,0.0,2017 04 24
5328,5328,2017,04,24,antena3_2017 04 24_afternoon_new,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02707379683852196,0.0,0.010820044204592705,0.020665161311626438,0.0,0.0,0.3338640630245209,0.0,0.21161356568336487,0.0,0.0,0.0,0.0,0.0,0.02390638925135136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27373206615448004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08148922026157379,0.0,0.0,0.0,0.0,0.0,2017 04 24
5329,5329,2017,04,25,antena3_2017 04 25_morning_new,2.0,0.0,0.10608342289924623,0.0,0.0124166002497077,0.0,0.0,0.0,0.0,0.0,0.047313153743743896,0.0361904576420784,0.0,0.08398373425006866,0.0,0.0,0.2344951033592224,0.0,0.028351183980703357,0.0,0.0,0.0,0.0,0.0,0.08792917430400847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08304575830698012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19373345375061035,0.0,0.0709439143538475,0.0,0.0,0.0,2017 04 25
5330,5330,2017,04,25,antena3_2017 04 25_afternoon_new,14.0,0.0,0.013214546255767344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05385948717594147,0.03310785442590713,0.01531209610402584,0.07490752637386322,0.0,0.0,0.3502271175384521,0.0,0.041618451476097114,0.0,0.0,0.0,0.0,0.0,0.10520625859498978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12823188304901126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16390812397003174,0.0,0.013636939227581024,0.0,0.0,0.0,2017 04 25
5331,5331,2017,04,26,antena3_2017 04 26_morning_new,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013544432818889618,0.0,0.13087640702724454,0.01403510756790638,0.0,0.0199506301432848,0.0,0.0,0.21443311870098114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06776358187198639,0.0,0.0,0.0,0.0,0.0,0.030715193599462513,0.0,0.0,0.2361125499010086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2518872320652008,0.0,0.0,0.0,0.0,0.0,2017 04 26
5332,5332,2017,04,26,antena3_2017 04 26_afternoon_new,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228622555732727,0.050637539476156235,0.0,0.010231225751340391,0.0,0.0,0.33773019909858704,0.0,0.048250723630189896,0.0,0.0,0.0,0.0,0.0,0.13426043093204498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15239879488945007,0.0,0.0,0.0,0.0,0.0,0.0,0.010011056438088415,0.21727563440799716,0.0,0.0,0.0,0.0,0.0,2017 04 26
5333,5333,2017,04,28,antena3_2017 04 28_afternoon_new,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02708392962813377,0.015525138936936857,0.0,0.10093408077955246,0.0,0.0,0.22373701632022855,0.0,0.02350611798465252,0.0,0.0,0.0,0.0,0.0,0.18838393688201904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08204293251037598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3154914081096649,0.0,0.0,0.0,0.0,0.0,2017 04 28
5334,5334,2017,04,29,antena3_2017 04 29_morning_new,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03767230734229088,0.01654602214694023,0.0,0.0,0.0,0.0,0.03663674369454384,0.0,0.0735677182674408,0.0,0.0,0.0,0.0,0.0,0.06380409002304077,0.0,0.0,0.0,0.0,0.0,0.01997034065425396,0.0,0.0,0.5314246416091919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11769289523363112,0.0,0.09345316141843796,0.0,0.0,0.0,2017 04 29
5335,5335,2017,04,29,antena3_2017 04 29_afternoon_new,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06746608018875122,0.01266737189143896,0.0,0.0,0.0,0.0,0.032445088028907776,0.0,0.09872443228960036,0.0,0.0,0.0,0.0,0.0,0.1466822624206543,0.0,0.0,0.0,0.014867555350065231,0.0,0.0,0.0,0.0,0.4076478481292725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18155838549137115,0.0,0.031086372211575505,0.0,0.0,0.0,2017 04 29
5336,5336,2017,04,30,antena3_2017 04 30_morning_new,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04653376713395119,0.0,0.0,0.0,0.0,0.0,0.06033747643232345,0.0,0.02014744095504284,0.0,0.0,0.0,0.0,0.0,0.011585554108023643,0.0,0.0,0.0,0.014757578261196613,0.0,0.02175245806574821,0.0,0.0,0.5723839998245239,0.0,0.0,0.0,0.0,0.0,0.0,0.017728501930832863,0.1168924942612648,0.0,0.10965859144926073,0.0,0.0,0.0,2017 04 30
5337,5337,2017,04,30,antena3_2017 04 30_afternoon_new,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028478456661105163,0.0,0.0,0.0,0.0,0.04166306555271149,0.0,0.040696583688259125,0.0,0.0,0.0,0.0,0.0,0.04266185313463211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37394461035728455,0.0,0.0,0.0,0.0,0.0,0.0,0.025447750464081764,0.2851111888885498,0.0,0.14351385831832886,0.0,0.0,0.0,2017 04 30
5338,5338,2017,05,01,antena3_2017 05 01_morning_new,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012793151661753654,0.0,0.0315433144569397,0.0,0.0,0.0,0.0,0.0,0.02564765512943268,0.0,0.02862201444804668,0.0,0.0,0.0,0.0,0.0,0.218306228518486,0.0,0.0,0.0,0.0,0.0,0.047814857214689255,0.0,0.0,0.3184996545314789,0.0,0.0,0.0,0.0,0.0,0.0,0.014037656597793102,0.2734237015247345,0.0,0.0,0.0,0.0,0.0,2017 05 01
5339,5339,2017,05,01,antena3_2017 05 01_afternoon_new,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02467740885913372,0.0,0.03868579864501953,0.019334619864821437,0.0,0.0,0.0,0.0,0.0,0.0,0.10518307983875276,0.0,0.0,0.0,0.0,0.0,0.2236984670162201,0.0,0.0,0.0,0.0,0.0,0.01961896754801273,0.0,0.0,0.3726532161235809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17735058069229126,0.0,0.0,0.0,0.0,0.0,2017 05 01
5340,5340,2017,05,02,antena3_2017 05 02_morning_new,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054257314652204514,0.0,0.07292072474956512,0.017078999429941174,0.0,0.0,0.0,0.0,0.09597403556108476,0.0,0.017290325835347176,0.0,0.0,0.0,0.0,0.0,0.09831544756889343,0.0,0.0,0.0,0.0,0.0,0.06089654564857482,0.0,0.0,0.34430137276649475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2311679869890213,0.0,0.0,0.0,0.0,0.0,2017 05 02
5341,5341,2017,05,03,antena3_2017 05 03_morning_new,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07135491073131561,0.0,0.0,0.0177251547574997,0.0,0.0,0.09523414075374603,0.0,0.06750552356243134,0.0,0.0,0.0,0.0,0.0,0.1488795280456543,0.0,0.0,0.0,0.0,0.0,0.05236486718058586,0.0,0.0,0.21495577692985532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3054308295249939,0.0,0.0,0.0,0.0,0.0,2017 05 03
5342,5342,2017,05,03,antena3_2017 05 03_afternoon_new,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011007994413375854,0.0,0.04265439882874489,0.012459993362426758,0.0,0.023239126428961757,0.0,0.0,0.14290978014469147,0.0,0.21820181608200076,0.0,0.0,0.0,0.0,0.0,0.19183973968029025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14321784675121307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20369045436382294,0.0,0.0,0.0,0.0,0.0,2017 05 03
5343,5343,2017,05,04,antena3_2017 05 04_morning_new,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09983205795288086,0.0,0.021287942305207253,0.0,0.0,0.0,0.1995946317911148,0.0,0.04832002893090248,0.0,0.0,0.0,0.0,0.0,0.16013462841510773,0.0,0.0,0.0,0.0,0.0,0.035492248833179474,0.0,0.0,0.26935407519340515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13878998160362244,0.0,0.0,0.0,0.0,0.0,2017 05 04
5344,5344,2017,05,04,antena3_2017 05 04_afternoon_new,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0557909719645977,0.0,0.028142515569925308,0.0,0.0,0.0,0.11783827841281892,0.0,0.14965571463108066,0.0,0.0,0.0,0.0,0.0,0.1477336585521698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33721885085105896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12530751526355746,0.0,0.013108490966260431,0.0,0.0,0.0,2017 05 04
5345,5345,2017,05,05,antena3_2017 05 05_morning_new,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09598294645547867,0.01071641966700554,0.0,0.0,0.0,0.0,0.13724738359451294,0.0,0.07790157198905945,0.0,0.0,0.0,0.0,0.0,0.13300849497318268,0.0,0.0,0.0,0.0,0.0,0.023399125784635544,0.0,0.0,0.2920856773853302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21130809187889102,0.0,0.0,0.0,0.0,0.0,2017 05 05
5346,5346,2017,05,05,antena3_2017 05 05_afternoon_new,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050716567784547806,0.027587153017520905,0.0,0.0,0.0,0.0,0.06678619980812073,0.0,0.16207927465438846,0.0,0.0,0.0,0.0,0.0,0.1972486972808838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056158125400543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1756439059972763,0.0,0.0,0.0,0.0,0.0,2017 05 05
5347,5347,2017,05,06,antena3_2017 05 06_morning_new,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08921024948358536,0.0,0.0,0.0,0.0,0.0,0.02851354517042637,0.0,0.059494704008102424,0.0,0.0,0.0,0.0,0.0,0.13464801013469696,0.0,0.0,0.0,0.029175631701946262,0.0,0.025698652490973476,0.0,0.0,0.4904067814350128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11696768552064896,0.0,0.019691161811351776,0.0,0.0,0.0,2017 05 06
5348,5348,2017,05,06,antena3_2017 05 06_afternoon_new,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027240274474024773,0.0,0.0,0.0,0.0,0.0,0.1041811779141426,0.0,0.0777721256017685,0.0,0.0,0.0,0.0,0.0,0.2021562159061432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3248191177845001,0.0,0.0,0.0,0.0,0.0,0.0,0.04398789256811142,0.19295696914196012,0.0,0.0,0.0,0.0,0.0,2017 05 06
5349,5349,2017,05,07,antena3_2017 05 07_morning_new,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020297780632972717,0.0,0.0,0.0,0.0,0.0,0.01315952092409134,0.0,0.054333418607711785,0.0,0.0,0.0,0.0,0.0,0.012271464802324772,0.0,0.0,0.0,0.02365561760962009,0.0,0.013626435771584509,0.0,0.0,0.4591025114059448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38482317328453053,0.0,0.0,0.0,0.0,0.0,2017 05 07
5350,5350,2017,05,07,antena3_2017 05 07_afternoon_new,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07290375977754593,0.0,0.0,0.0,0.0,0.0,0.03037464246153832,0.0,0.098560132086277,0.0,0.0,0.0,0.0,0.0,0.05249867960810661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3983824849128723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3107897937297821,0.0,0.0,0.0,0.0,0.0,2017 05 07
5351,5351,2017,05,08,antena3_2017 05 08_morning_new,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03496735543012619,0.011948172934353352,0.0,0.0,0.0,0.0,0.1353902965784073,0.0,0.044491712003946304,0.0,0.0,0.0,0.0,0.0,0.12375932186841965,0.0,0.0,0.0,0.0,0.0,0.022831473499536514,0.0,0.0,0.3791599273681641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2203722894191742,0.0,0.0,0.0,0.0,0.0,2017 05 08
5352,5352,2017,05,08,antena3_2017 05 08_afternoon_new,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03206709772348404,0.0,0.0,0.01645919308066368,0.0,0.0,0.1724981665611267,0.0,0.10142450034618378,0.0,0.0,0.0,0.0,0.0,0.13489574193954468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2972467243671417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2189890444278717,0.0,0.0,0.0,0.0,0.0,2017 05 08
5353,5353,2017,05,09,antena3_2017 05 09_morning_new,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08947353065013885,0.0,0.0,0.0,0.0,0.0,0.11513934284448625,0.0,0.0835907831788063,0.0,0.0,0.0,0.0,0.0,0.11633658409118652,0.0,0.0,0.0,0.0,0.0,0.020579218864440918,0.0,0.0,0.2918551564216614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699865996837616,0.0,0.0,0.0,0.0,0.0,2017 05 09
5354,5354,2017,05,10,antena3_2017 05 10_morning_new,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017612658441066742,0.0,0.08385670930147171,0.0,0.018602708354592323,0.0,0.0,0.0,0.22271394729614255,0.0,0.0301920585334301,0.0,0.0,0.0,0.0,0.0,0.11783601343631744,0.0,0.0,0.0,0.0,0.0,0.028749603778123856,0.0,0.0,0.25189924240112305,0.0,0.0,0.0,0.0,0.0,0.0,0.01213351637125015,0.19967712461948395,0.0,0.0,0.0,0.0,0.0,2017 05 10
5355,5355,2017,05,10,antena3_2017 05 10_afternoon_new,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03998786583542824,0.030895525589585308,0.0,0.01294788159430027,0.0,0.0,0.3817166984081268,0.0,0.07361768931150436,0.0,0.0,0.0,0.0,0.0,0.09482671320438384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184650257229805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1398232728242874,0.0,0.023378515616059303,0.0,0.0,0.0,2017 05 10
5356,5356,2017,05,11,antena3_2017 05 11_morning_new,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08142992854118347,0.0357980839908123,0.0,0.0,0.0,0.0,0.049281105399131775,0.0,0.07512862980365753,0.0,0.0,0.0,0.0,0.0,0.49268984794616705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07050347328186035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14580205082893372,0.0,0.0,0.0,0.0,0.0,2017 05 11
5357,5357,2017,05,11,antena3_2017 05 11_afternoon_new,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03218749538064003,0.0,0.05398404598236084,0.0,0.0,0.011782205663621427,0.0,0.0,0.18645977973937988,0.0,0.3053932189941406,0.0,0.10136666893959044,0.0,0.0,0.0,0.0697404071688652,0.0,0.0,0.0,0.0,0.0,0.02446597069501877,0.0,0.0,0.1263705939054489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07770111411809921,0.0,0.0,0.0,0.0,0.0,2017 05 11
5358,5358,2017,05,12,antena3_2017 05 12_morning_new,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11923804134130478,0.010952215641736984,0.0,0.0,0.0,0.0,0.1543426513671875,0.0,0.01999490708112717,0.0,0.0,0.0,0.0,0.0,0.14352969825267792,0.0,0.0,0.0,0.0,0.0,0.024670632556080815,0.0,0.0,0.2304044663906097,0.0,0.0,0.0,0.0,0.0,0.0,0.014788378030061722,0.2437860667705536,0.0,0.02057013288140297,0.0,0.0,0.0,2017 05 12
5359,5359,2017,05,12,antena3_2017 05 12_afternoon_new,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03418208658695221,0.062205422669649124,0.0,0.0,0.0,0.0,0.25058215856552124,0.0,0.04467015340924263,0.0,0.0,0.0,0.0,0.0,0.14681042730808258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2269025892019272,0.0,0.0,0.0,0.0,0.0,0.0,0.05236770585179329,0.15300706028938293,0.0,0.0,0.0,0.0,0.0,2017 05 12
5360,5360,2017,05,13,antena3_2017 05 13_morning_new,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07051266729831696,0.02252523973584175,0.01025698520243168,0.0,0.0,0.0,0.07227762788534164,0.0,0.014291402883827688,0.0,0.0,0.0,0.0,0.0,0.10179276019334793,0.0,0.0,0.0,0.0,0.0,0.014374013990163803,0.0,0.0,0.3795129060745239,0.0,0.0,0.0,0.0,0.0,0.0,0.06355009227991104,0.21733437478542328,0.0,0.01263614557683468,0.0,0.0,0.0,2017 05 13
5361,5361,2017,05,13,antena3_2017 05 13_afternoon_new,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01748562790453434,0.0,0.0,0.0,0.11677488684654234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20624208450317386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23523969948291776,0.0,0.0,0.0,0.0,0.0,0.0,0.04323264211416245,0.3511004745960236,0.0,0.0,0.0,0.0,0.0,2017 05 13
5362,5362,2017,05,14,antena3_2017 05 14_morning_new,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024653134867548943,0.014032219536602495,0.0,0.0,0.0,0.0,0.029497066512703892,0.0,0.1638721078634262,0.0,0.0,0.0,0.0,0.0,0.032185137271881104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142121911048889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19110530614852905,0.0,0.0,0.0,0.0,0.0,2017 05 14
5363,5363,2017,05,14,antena3_2017 05 14_afternoon_new,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02119634859263897,0.0,0.0,0.0,0.0,0.0,0.07800683379173279,0.0,0.05081812664866448,0.0,0.0,0.0,0.0,0.0,0.10783345997333528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3732606470584869,0.0,0.0,0.0,0.0,0.0,0.0,0.01846359297633171,0.31664419174194336,0.0,0.0,0.0,0.0,0.0,2017 05 14
