,index,clusters,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,channel,day,year
3044,1_spa_2019 05 19_morning_new,1.0,0.0,0.3279513716697693,0.0,0.04865598678588867,0.026389876380562782,0.10302870720624924,0.0,0.0,0.0,0.05055772885680199,0.019977767020463943,0.09251270443201065,0.0,0.0,0.0,0.019836103543639183,0.04111583158373833,0.0,0.0,0.0,0.1488150656223297,0.0,0.0,0.11972158402204514,0.0,0.0,0.0,1_spa,2019 05 19,2019
3045,1_spa_2019 05 20_afternoon_new,2.0,0.0,0.21022942662239075,0.0,0.0314367339015007,0.021089931949973106,0.26963287591934204,0.0,0.0,0.0,0.051921047270298004,0.04340849444270134,0.066134013235569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05777621641755104,0.0,0.0,0.23263747990131378,0.0,0.0,0.0,1_spa,2019 05 20,2019
3046,1_spa_2019 05 21_morning_new,2.0,0.0,0.17789775133132935,0.0,0.01926986500620842,0.08766328543424606,0.19110503792762756,0.0,0.0,0.0,0.031183673068881035,0.11262085288763046,0.03326382860541344,0.0,0.0,0.0,0.02513793669641018,0.0,0.0,0.0,0.0,0.04262877255678177,0.0,0.0,0.2677745223045349,0.0,0.0,0.0,1_spa,2019 05 21,2019
3047,1_spa_2019 05 21_afternoon_new,2.0,0.0,0.19738727807998657,0.0,0.017316730692982674,0.08362261205911636,0.1993284970521927,0.0,0.0,0.0,0.032172687351703644,0.09545835852622986,0.04715855047106743,0.0,0.0,0.0,0.015072577632963657,0.0,0.0,0.0,0.0,0.038525763899087906,0.0,0.0,0.2604830265045166,0.0,0.0,0.0,1_spa,2019 05 21,2019
3048,1_spa_2019 05 22_morning_new,16.0,0.0,0.11144404858350754,0.0,0.02896944433450699,0.02807171270251274,0.21886269748210907,0.0,0.0,0.0,0.02012631669640541,0.03409579396247864,0.090894415974617,0.0,0.0,0.0,0.04055217280983925,0.0,0.0,0.0,0.0,0.06670251488685608,0.0,0.0,0.3589567244052887,0.0,0.0,0.0,1_spa,2019 05 22,2019
3049,1_spa_2019 05 23_morning_new,2.0,0.0,0.13436946272850037,0.0,0.03216809034347534,0.03660549968481064,0.17872227728366852,0.0,0.0,0.0,0.03886804357171059,0.02485831268131733,0.07182493060827255,0.0,0.0,0.0,0.029961135238409042,0.0,0.0,0.0,0.0,0.048038236796855927,0.0,0.0,0.4021705687046051,0.0,0.0,0.0,1_spa,2019 05 23,2019
3050,1_spa_2019 05 24_morning_new,2.0,0.0,0.24229642748832703,0.0,0.03379823639988899,0.04007334262132645,0.22090303897857666,0.0,0.0,0.0,0.01964370161294937,0.08769071102142334,0.062384169548749924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04440687969326973,0.0,0.0,0.23441140353679657,0.0,0.0,0.0,1_spa,2019 05 24,2019
3051,1_spa_2019 05 24_afternoon_new,2.0,0.0,0.21625199913978577,0.0,0.030944611877202988,0.04062461107969284,0.15855033695697784,0.0,0.0,0.0,0.013836566358804703,0.10512348264455795,0.09235472977161407,0.0,0.0,0.0,0.025180308148264885,0.0,0.0,0.0,0.0,0.052758846431970596,0.0,0.0,0.2610556483268738,0.0,0.0,0.0,1_spa,2019 05 24,2019
3052,1_spa_2019 05 27_morning_new,9.0,0.0,0.17312949895858765,0.0,0.025543510913848877,0.04448247700929642,0.193446546792984,0.0,0.0,0.0,0.0,0.16105544567108154,0.21251504123210907,0.0,0.0,0.0,0.025784188881516457,0.0,0.0,0.0,0.0,0.03832455724477768,0.0,0.0,0.11784825474023819,0.0,0.0,0.0,1_spa,2019 05 27,2019
3053,1_spa_2019 05 27_afternoon_new,7.0,0.0,0.1694885641336441,0.0,0.023033572360873222,0.011836346238851547,0.19659645855426788,0.0,0.0,0.0,0.03617358207702637,0.1611412763595581,0.16843119263648987,0.0,0.0,0.0,0.026273248717188835,0.0,0.0,0.0,0.0,0.07337531447410583,0.0,0.0,0.12699352204799652,0.0,0.0,0.0,1_spa,2019 05 27,2019
3054,1_spa_2019 05 28_afternoon_new,2.0,0.0,0.15137909352779388,0.0,0.03330422565340996,0.046658869832754135,0.2227354645729065,0.0,0.0,0.0,0.012950739823281765,0.03876889869570732,0.0664052739739418,0.0,0.0,0.0,0.03756086155772209,0.0,0.0,0.0,0.0,0.047738216817379,0.0,0.0,0.33854225277900696,0.0,0.0,0.0,1_spa,2019 05 28,2019
3055,1_spa_2019 05 29_afternoon_new,16.0,0.0,0.14167849719524384,0.0,0.016903430223464966,0.05602588504552841,0.25259894132614136,0.0,0.0,0.0,0.012570112012326717,0.047856587916612625,0.07587964832782745,0.0,0.0,0.0,0.01716897077858448,0.0,0.0,0.0,0.0,0.0379340760409832,0.0,0.0,0.32815298438072205,0.0,0.0,0.0,1_spa,2019 05 29,2019
3056,1_spa_2019 05 30_morning_new,2.0,0.0,0.2481299638748169,0.0,0.05354849249124527,0.0,0.2161746323108673,0.0,0.0,0.0,0.01189990434795618,0.04468224570155144,0.02205023542046547,0.0,0.0,0.0,0.0502505823969841,0.0,0.0,0.0,0.0,0.03248283639550209,0.0,0.0,0.31193143129348755,0.0,0.0,0.0,1_spa,2019 05 30,2019
3057,1_spa_2019 05 30_afternoon_new,2.0,0.0,0.26896044611930847,0.0,0.02211434580385685,0.014497227035462856,0.20362962782382965,0.0,0.0,0.0,0.02146308496594429,0.05048307776451111,0.03359992057085037,0.0,0.0,0.0,0.050363678485155106,0.0,0.0,0.0,0.0,0.020578280091285706,0.0,0.0,0.30117857456207275,0.0,0.0,0.0,1_spa,2019 05 30,2019
3058,1_spa_2019 05 31_afternoon_new,1.0,0.0,0.34511229395866394,0.0,0.04718274995684624,0.029121892526745796,0.2113945335149765,0.0,0.0,0.0,0.0,0.05066431686282158,0.011278921738266945,0.0,0.0,0.0,0.034245043992996216,0.0,0.019895290955901146,0.0,0.0,0.05194848030805588,0.0,0.0,0.19313710927963257,0.0,0.0,0.0,1_spa,2019 05 31,2019
3059,1_spa_2019 06 01_morning_new,14.0,0.0,0.47188082337379456,0.0,0.07995639741420746,0.0,0.11628583073616028,0.0,0.0,0.0,0.0,0.015274292789399624,0.019496016204357147,0.0,0.0,0.0,0.10884028673171997,0.0,0.0,0.0,0.0,0.09462887793779373,0.0,0.0,0.07028426975011826,0.0,0.0,0.0,1_spa,2019 06 01,2019
3060,1_spa_2019 06 01_afternoon_new,1.0,0.0,0.2920801043510437,0.0,0.043244604021310806,0.012456584721803665,0.15996438264846802,0.0,0.0,0.0,0.0,0.08439809083938599,0.14162729680538177,0.022498007863759995,0.0,0.0,0.0880533903837204,0.01632280834019184,0.0,0.0,0.0,0.052232325077056885,0.0,0.0,0.08246545493602753,0.0,0.0,0.0,1_spa,2019 06 01,2019
3061,1_spa_2019 06 02_morning_new,14.0,0.0,0.4843001365661621,0.0,0.058375485241413116,0.012641185894608498,0.1667356789112091,0.0,0.0,0.0,0.02892223559319973,0.0,0.01941113919019699,0.01863154210150242,0.0,0.0,0.05271168053150177,0.0,0.0,0.0,0.0,0.0784159004688263,0.0,0.0,0.07489066570997238,0.0,0.0,0.0,1_spa,2019 06 02,2019
3062,1_spa_2019 06 03_morning_new,2.0,0.0,0.21398034691810608,0.0,0.019660450518131256,0.011558466590940952,0.232519268989563,0.0,0.0,0.0,0.0,0.05468064546585083,0.042417511343955994,0.0,0.0,0.0,0.08732737600803375,0.0,0.0,0.0,0.0,0.02808438427746296,0.0,0.0,0.29162105917930603,0.0,0.0,0.0,1_spa,2019 06 03,2019
3063,1_spa_2019 06 03_afternoon_new,2.0,0.0,0.2400386780500412,0.0,0.022011863067746162,0.013443452306091785,0.1899769902229309,0.0,0.0,0.0,0.021570807322859764,0.07692073285579681,0.04318969324231148,0.0,0.0,0.0,0.025587011128664017,0.0,0.0,0.0,0.0,0.03629813715815544,0.0,0.0,0.320607453584671,0.0,0.0,0.0,1_spa,2019 06 03,2019
3064,1_spa_2019 06 04_morning_new,2.0,0.0,0.167860209941864,0.0,0.038977574557065964,0.04317077249288559,0.24589182436466217,0.0,0.0,0.0,0.011322888545691967,0.09547778218984604,0.023199358955025673,0.0,0.0,0.0,0.06102710962295532,0.0,0.0,0.0,0.0,0.02959367446601391,0.0,0.0,0.27246996760368347,0.0,0.0,0.0,1_spa,2019 06 04,2019
3065,1_spa_2019 06 04_afternoon_new,2.0,0.0,0.20899435877799988,0.0,0.04281420633196831,0.053131103515625,0.22537799179553986,0.0,0.0,0.0,0.03094382770359516,0.09250546246767044,0.0,0.0,0.0,0.0,0.04409576207399368,0.0,0.014519352465867996,0.0,0.0,0.03437463194131851,0.0,0.0,0.2375253587961197,0.0,0.0,0.0,1_spa,2019 06 04,2019
3066,1_spa_2019 06 05_morning_new,2.0,0.0,0.2328687459230423,0.0,0.027347862720489502,0.0,0.24460169672966003,0.0,0.0,0.0,0.0,0.03883751854300499,0.038582466542720795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032303616404533386,0.0,0.0,0.3541085720062256,0.0,0.0,0.0,1_spa,2019 06 05,2019
3067,1_spa_2019 06 05_afternoon_new,2.0,0.0,0.2193615883588791,0.0,0.023389460518956184,0.0,0.23020431399345398,0.0,0.0,0.0,0.0,0.05221622437238693,0.04729947820305824,0.0,0.0,0.0,0.01445647981017828,0.024756358936429024,0.0,0.0,0.0,0.040528953075408936,0.0,0.0,0.3257695734500885,0.0,0.0,0.0,1_spa,2019 06 05,2019
3068,1_spa_2019 06 06_afternoon_new,21.0,0.0,0.18965555727481842,0.0,0.02592315897345543,0.015300838276743889,0.2441088706254959,0.0,0.0,0.0,0.03263125196099281,0.18834485113620758,0.06015259400010109,0.0,0.0,0.0,0.013960803858935833,0.028543269261717796,0.0,0.0,0.0,0.03404104709625244,0.0,0.0,0.15302272140979767,0.0,0.0,0.0,1_spa,2019 06 06,2019
3069,1_spa_2019 06 07_morning_new,21.0,0.0,0.3088855445384979,0.0,0.053221262991428375,0.0,0.253186970949173,0.0,0.0,0.0,0.022286346182227135,0.0880013257265091,0.02575703337788582,0.0,0.0,0.0,0.020208554342389107,0.0,0.0,0.0,0.0,0.030116405338048935,0.0,0.0,0.18800516426563263,0.0,0.0,0.0,1_spa,2019 06 07,2019
3070,1_spa_2019 06 09_morning_new,1.0,0.0,0.38920122385025024,0.0,0.047436896711587906,0.0,0.16113245487213135,0.0,0.0,0.0,0.039174601435661316,0.018551640212535858,0.02736937627196312,0.0,0.0,0.0,0.03812646120786667,0.0,0.0,0.0,0.0,0.09823666512966156,0.0,0.0,0.17322690784931183,0.0,0.0,0.0,1_spa,2019 06 09,2019
3071,1_spa_2019 06 11_morning_new,2.0,0.0,0.18622249364852905,0.0,0.042357318103313446,0.03196270391345024,0.22973886132240295,0.0,0.0,0.0,0.03158752992749214,0.10386958718299866,0.010208580642938614,0.01246944721788168,0.0,0.0,0.03895259276032448,0.0,0.01055850088596344,0.0,0.0,0.039487939327955246,0.0,0.0,0.260658860206604,0.0,0.0,0.0,1_spa,2019 06 11,2019
3072,1_spa_2019 06 11_afternoon_new,2.0,0.0,0.23729008436203003,0.0,0.026705358177423477,0.03662784397602081,0.1378077268600464,0.0,0.0,0.0,0.029493803158402443,0.10711342096328735,0.013047521933913231,0.0,0.0,0.0,0.02778031677007675,0.010613808408379555,0.0,0.0,0.0,0.05212835595011711,0.0,0.0,0.30902278423309326,0.0,0.0,0.0,1_spa,2019 06 11,2019
3073,1_spa_2019 06 12_morning_new,2.0,0.0,0.1551598757505417,0.0,0.04426007717847824,0.06440823525190353,0.22017024457454681,0.0,0.0,0.0,0.0,0.08712916821241379,0.013447150588035583,0.0,0.0,0.0,0.013320225290954113,0.0,0.0,0.0,0.0,0.03659754991531372,0.0,0.0,0.35396522283554077,0.0,0.0,0.0,1_spa,2019 06 12,2019
3074,1_spa_2019 06 12_afternoon_new,2.0,0.0,0.15784257650375366,0.0,0.023013941943645477,0.10447787493467331,0.13308483362197876,0.0,0.0,0.0,0.03995797410607338,0.0700993463397026,0.013490293174982071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056841716170310974,0.0,0.0,0.3838220238685608,0.0,0.0,0.0,1_spa,2019 06 12,2019
3075,1_spa_2019 06 13_morning_new,21.0,0.0,0.30005693435668945,0.0,0.01506205927580595,0.021015234291553497,0.2650517225265503,0.0,0.0,0.0,0.012641655281186104,0.0916694700717926,0.0,0.0,0.0,0.0,0.028080247342586517,0.0,0.0,0.0,0.0,0.03635114058852196,0.0,0.0,0.2177567183971405,0.0,0.0,0.0,1_spa,2019 06 13,2019
3076,1_spa_2019 06 13_afternoon_new,1.0,0.0,0.31562185287475586,0.0,0.024438343942165375,0.033890705555677414,0.2247198224067688,0.0,0.0,0.0,0.020058806985616684,0.10042952746152878,0.011751644313335419,0.0,0.0,0.0,0.01253550685942173,0.0,0.01201834436506033,0.0,0.0,0.04840555042028427,0.0,0.0,0.19198602437973022,0.0,0.0,0.0,1_spa,2019 06 13,2019
3077,1_spa_2019 06 14_morning_new,2.0,0.0,0.2111651748418808,0.0,0.013188240118324757,0.028120314702391624,0.22009176015853882,0.0,0.0,0.0,0.0203856248408556,0.05552436038851738,0.0,0.0,0.0,0.0,0.026618562638759613,0.0,0.01105310395359993,0.0,0.0,0.0546329990029335,0.0,0.0,0.3502997159957886,0.0,0.0,0.0,1_spa,2019 06 14,2019
3078,1_spa_2019 06 14_afternoon_new,2.0,0.0,0.2403690367937088,0.0,0.0,0.026536010205745697,0.19484305381774902,0.0,0.0,0.0,0.03495413064956665,0.0822145864367485,0.015355388633906841,0.0,0.0,0.0,0.024001430720090866,0.0,0.0,0.0,0.0,0.07377295941114426,0.0,0.0,0.29447558522224426,0.0,0.0,0.0,1_spa,2019 06 14,2019
3079,1_spa_2019 06 15_morning_new,1.0,0.0,0.30389928817749023,0.0,0.0,0.012117751874029636,0.15189555287361145,0.0,0.0,0.0,0.032664936035871506,0.2361374944448471,0.045419421046972275,0.014895133674144745,0.0,0.0,0.02553260140120983,0.0,0.0,0.0,0.0,0.10405252873897552,0.0,0.0,0.06349387019872665,0.0,0.0,0.0,1_spa,2019 06 15,2019
3080,1_spa_2019 06 15_afternoon_new,7.0,0.0,0.22708822786808014,0.0,0.0,0.11650701612234116,0.14931172132492065,0.0,0.0,0.0,0.020440630614757538,0.20424076914787292,0.08659657090902328,0.0,0.0,0.0,0.020805858075618744,0.0,0.0,0.0,0.0,0.043600063771009445,0.0,0.0,0.12238992005586624,0.0,0.0,0.0,1_spa,2019 06 15,2019
3081,1_spa_2019 06 16_morning_new,1.0,0.0,0.4292822480201721,0.0,0.016547340899705887,0.042468324303627014,0.22163844108581543,0.0,0.0,0.0,0.0,0.08862916380167007,0.01679891161620617,0.0,0.0,0.0,0.012912841513752937,0.0,0.0,0.0,0.0,0.11229264736175537,0.0,0.0,0.043360818177461624,0.0,0.0,0.0,1_spa,2019 06 16,2019
3082,1_spa_2019 06 16_afternoon_new,1.0,0.0,0.43088141083717346,0.0,0.03002944588661194,0.019689442589879036,0.20590020716190338,0.0,0.0,0.0,0.02687503956258297,0.05335409194231033,0.0,0.0,0.0,0.0,0.015226026065647602,0.016175340861082077,0.0,0.0,0.0,0.10182743519544601,0.0,0.0,0.09566976875066757,0.0,0.0,0.0,1_spa,2019 06 16,2019
3083,1_spa_2019 06 18_morning_new,2.0,0.0,0.19478584825992584,0.0,0.02669280581176281,0.011785389855504036,0.21668188273906708,0.0,0.0,0.0,0.0,0.058161038905382156,0.02507583424448967,0.0,0.0,0.0,0.07702907174825668,0.0,0.0,0.0,0.0,0.03527525067329407,0.0,0.0,0.3427600860595703,0.0,0.0,0.0,1_spa,2019 06 18,2019
3084,1_spa_2019 06 19_morning_new,16.0,0.0,0.14226114749908447,0.0,0.02675131894648075,0.01824234239757061,0.23732243478298187,0.0,0.0,0.0,0.0,0.08899299800395966,0.05118248239159584,0.0,0.0,0.0,0.039823051542043686,0.0,0.0,0.0,0.0,0.027616702020168304,0.0,0.0,0.35328343510627747,0.0,0.0,0.0,1_spa,2019 06 19,2019
3085,1_spa_2019 06 19_afternoon_new,2.0,0.0,0.20048686861991882,0.0,0.04539094865322113,0.018390273675322533,0.16546420753002167,0.0,0.0,0.0,0.04920276626944542,0.05000040680170059,0.02306017279624939,0.0,0.0,0.0,0.07773832231760025,0.0,0.0,0.0,0.0,0.044356513768434525,0.0,0.0,0.3182079493999481,0.0,0.0,0.0,1_spa,2019 06 19,2019
3086,1_spa_2019 06 20_morning_new,2.0,0.0,0.20308251678943634,0.0,0.027923202142119408,0.025629522278904915,0.2086658775806427,0.0,0.0,0.0,0.01397818885743618,0.08299977332353592,0.03227983042597771,0.0,0.0,0.0,0.03617144376039505,0.0,0.0,0.0,0.0,0.03594927862286568,0.0,0.0,0.32694873213768005,0.0,0.0,0.0,1_spa,2019 06 20,2019
3087,1_spa_2019 06 20_afternoon_new,2.0,0.0,0.16900786757469177,0.0,0.029546678066253662,0.02148010954260826,0.18168286979198456,0.0,0.0,0.0,0.0,0.11464087665081024,0.04409804195165634,0.0,0.0,0.0,0.041637588292360306,0.0,0.0,0.0,0.0,0.06318380683660507,0.0,0.0,0.31960541009902954,0.0,0.0,0.0,1_spa,2019 06 20,2019
3088,1_spa_2019 06 21_morning_new,2.0,0.0,0.17549343407154083,0.0,0.02321789227426052,0.03611088544130325,0.18684928119182587,0.0,0.0,0.0,0.02234233357012272,0.05288355425000191,0.014228644780814648,0.0,0.0,0.0,0.0,0.0,0.013129670172929764,0.0,0.0,0.0497935488820076,0.0,0.0,0.4229642152786255,0.0,0.0,0.0,1_spa,2019 06 21,2019
3089,1_spa_2019 06 21_afternoon_new,2.0,0.0,0.23813608288764954,0.0,0.03715287148952484,0.05542478337883949,0.1494123488664627,0.0,0.0,0.0,0.011738280765712261,0.05326582118868828,0.01417508814483881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032285165041685104,0.0,0.0,0.3985404968261719,0.0,0.0,0.0,1_spa,2019 06 21,2019
3090,1_spa_2019 06 22_morning_new,1.0,0.0,0.3805069625377655,0.0,0.03939373791217804,0.0,0.16391053795814514,0.0,0.0,0.0,0.015746716409921646,0.036523234099149704,0.04001361131668091,0.0,0.0,0.0,0.03681401535868645,0.0,0.0,0.0,0.0,0.09063395857810974,0.0,0.0,0.18826420605182648,0.0,0.0,0.0,1_spa,2019 06 22,2019
3091,1_spa_2019 06 22_afternoon_new,2.0,0.0,0.3044845163822174,0.0,0.013209821656346321,0.0,0.21190933883190155,0.0,0.0,0.0,0.05252242833375931,0.016714103519916534,0.037839390337467194,0.0,0.0,0.0,0.0343940444290638,0.0,0.03192842751741409,0.0,0.0,0.05102811008691788,0.0,0.0,0.23385904729366302,0.0,0.0,0.0,1_spa,2019 06 22,2019
3092,1_spa_2019 06 23_afternoon_new,14.0,0.0,0.4684871435165405,0.0,0.021289125084877014,0.0,0.16194847226142883,0.0,0.0,0.0,0.0612233467400074,0.0,0.018004417419433594,0.0,0.0,0.0,0.031461380422115326,0.0,0.0,0.0,0.0,0.09515763074159622,0.0,0.0,0.12249677628278732,0.0,0.0,0.0,1_spa,2019 06 23,2019
3093,1_spa_2019 06 24_afternoon_new,2.0,0.0,0.3174894452095032,0.0,0.013536064885556698,0.0,0.1775444746017456,0.0,0.0,0.0,0.02112613245844841,0.0975288450717926,0.044935308396816254,0.0,0.0,0.0,0.0,0.0,0.012039773166179657,0.0,0.0,0.043632861226797104,0.0,0.0,0.2555411458015442,0.0,0.0,0.0,1_spa,2019 06 24,2019
3094,1_spa_2019 06 25_morning_new,21.0,0.0,0.29574689269065857,0.0,0.02049672044813633,0.017735617235302925,0.27389100193977356,0.0,0.0,0.0,0.0,0.10673200339078903,0.0,0.0,0.0,0.0,0.013153151609003544,0.0,0.0,0.0,0.0,0.03892040252685547,0.0,0.0,0.20725283026695251,0.0,0.0,0.0,1_spa,2019 06 25,2019
3095,1_spa_2019 06 25_afternoon_new,2.0,0.0,0.27644357085227966,0.0,0.03135344013571739,0.010725406929850578,0.2375355213880539,0.0,0.0,0.0,0.014134285040199757,0.10952208936214447,0.0,0.020773103460669518,0.0,0.0,0.016437135636806488,0.0,0.0,0.0,0.0,0.04547835886478424,0.0,0.0,0.22808334231376648,0.0,0.0,0.0,1_spa,2019 06 25,2019
3096,1_spa_2019 06 26_morning_new,1.0,0.0,0.34356915950775146,0.0,0.026935327798128128,0.017246080562472343,0.24654410779476166,0.0,0.0,0.0,0.024725453928112984,0.06976181268692017,0.0,0.011337202042341232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03586500138044357,0.0,0.0,0.21577927470207214,0.0,0.0,0.0,1_spa,2019 06 26,2019
3097,1_spa_2019 06 26_afternoon_new,1.0,0.0,0.3548354506492615,0.0,0.023790786042809486,0.0,0.19662980735301971,0.0,0.0,0.0,0.056329552084207535,0.08757691085338593,0.030931588262319565,0.019244637340307236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03961151838302612,0.0,0.0,0.15297919511795044,0.0,0.0,0.0,1_spa,2019 06 26,2019
3098,1_spa_2019 06 27_morning_new,1.0,0.0,0.3687504529953003,0.0,0.029621029272675514,0.021073009818792343,0.18580113351345062,0.0,0.0,0.0,0.0,0.0689234659075737,0.03151419386267662,0.06957948952913284,0.0,0.0,0.03438620641827583,0.0,0.0,0.0,0.0,0.03687410429120064,0.0,0.0,0.13585098087787628,0.0,0.0,0.0,1_spa,2019 06 27,2019
3099,1_spa_2019 06 27_afternoon_new,1.0,0.0,0.32982686161994934,0.0,0.02653983049094677,0.04474679380655289,0.17965984344482422,0.0,0.0,0.0,0.02944125048816204,0.060974713414907455,0.04918740689754486,0.058400899171829224,0.0,0.0,0.025918103754520416,0.0,0.0,0.0,0.0,0.05803756043314934,0.0,0.0,0.12015875428915024,0.0,0.0,0.0,1_spa,2019 06 27,2019
3100,1_spa_2019 06 28_morning_new,1.0,0.0,0.40647339820861816,0.0,0.0359385684132576,0.0,0.1905985325574875,0.0,0.0,0.0,0.0,0.0611983984708786,0.011818482540547848,0.06172320991754532,0.0,0.0,0.029420536011457443,0.0,0.0,0.0,0.0,0.03781663998961449,0.0,0.0,0.14702776074409485,0.0,0.0,0.0,1_spa,2019 06 28,2019
3101,1_spa_2019 06 28_afternoon_new,1.0,0.0,0.41672104597091675,0.0,0.03676654025912285,0.011376268230378628,0.17363016307353973,0.0,0.0,0.0,0.014579776674509048,0.06453901529312134,0.031087743118405342,0.07082918286323547,0.0,0.0,0.013284326530992985,0.015351014211773872,0.0,0.0,0.0,0.023866474628448486,0.0,0.0,0.12325777858495712,0.0,0.0,0.0,1_spa,2019 06 28,2019
3102,1_spa_2019 06 29_afternoon_new,5.0,0.0,0.39160576462745667,0.0,0.0,0.015011744573712349,0.23190781474113464,0.0,0.0,0.0,0.0,0.14682023227214813,0.019114792346954346,0.06826165318489075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03188315033912659,0.0,0.0,0.07564677298069,0.0,0.0,0.0,1_spa,2019 06 29,2019
3103,1_spa_2019 06 30_afternoon_new,1.0,0.0,0.4078947901725769,0.0,0.0,0.012231597676873207,0.19430026412010193,0.0,0.0,0.0,0.019639357924461365,0.03491389378905296,0.03471814841032028,0.05798342078924179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11610239744186401,0.0,0.0,0.10100553184747696,0.0,0.0,0.0,1_spa,2019 06 30,2019
3104,1_spa_2019 07 01_morning_new,1.0,0.0,0.35326945781707764,0.0,0.02754134312272072,0.027330907061696053,0.23557348549365997,0.0,0.0,0.0,0.017184581607580185,0.06309422105550766,0.0,0.052493080496788025,0.0,0.0,0.016819605603814125,0.0,0.0,0.0,0.0,0.03437189385294914,0.0,0.0,0.16590769588947296,0.0,0.0,0.0,1_spa,2019 07 01,2019
3105,1_spa_2019 07 02_afternoon_new,2.0,0.0,0.29488441348075867,0.0,0.02566358633339405,0.056523047387599945,0.20128442347049713,0.0,0.0,0.0,0.0,0.07959984987974167,0.032227206975221634,0.010827766731381416,0.0,0.0,0.012242891825735569,0.0,0.0,0.0,0.0,0.042870208621025085,0.0,0.0,0.2309032678604126,0.0,0.0,0.0,1_spa,2019 07 02,2019
3106,1_spa_2019 07 03_morning_new,2.0,0.0,0.24206224083900452,0.0,0.03400691971182823,0.0,0.21007581055164337,0.0,0.0,0.0,0.0,0.07579287141561508,0.058855436742305756,0.013820414431393147,0.0,0.0,0.020402172580361366,0.0,0.0,0.0,0.0,0.03000430017709732,0.0,0.0,0.29809901118278503,0.0,0.0,0.0,1_spa,2019 07 03,2019
3107,1_spa_2019 07 03_afternoon_new,2.0,0.0,0.20918764173984528,0.0,0.026142548769712448,0.01633036509156227,0.19682206213474274,0.0,0.0,0.0,0.0,0.07630140334367752,0.027532292529940605,0.012431059964001179,0.0,0.0,0.026118023321032524,0.0,0.012101901695132256,0.0,0.0,0.041817955672740936,0.0,0.0,0.34950074553489685,0.0,0.0,0.0,1_spa,2019 07 03,2019
3108,1_spa_2019 07 04_morning_new,2.0,0.0,0.26565584540367126,0.0,0.03964625298976898,0.0,0.24365754425525665,0.0,0.0,0.0,0.0,0.07532540708780289,0.026199961081147194,0.02117215469479561,0.0,0.0,0.044290054589509964,0.0,0.0,0.0,0.0,0.04472852498292923,0.0,0.0,0.21438921988010406,0.0,0.0,0.0,1_spa,2019 07 04,2019
3109,1_spa_2019 07 04_afternoon_new,2.0,0.0,0.2809467017650604,0.0,0.02455691434442997,0.0,0.1961887925863266,0.0,0.0,0.0,0.0,0.06991638988256454,0.0364927314221859,0.01801944524049759,0.0,0.0,0.051258403807878494,0.0,0.0,0.0,0.0,0.04847310483455658,0.0,0.0,0.25631776452064514,0.0,0.0,0.0,1_spa,2019 07 04,2019
3110,1_spa_2019 07 05_morning_new,2.0,0.0,0.29253992438316345,0.0,0.020964404568076134,0.03693316876888275,0.1336543709039688,0.0,0.0,0.0,0.0,0.07278729230165482,0.019044579938054085,0.0,0.0,0.0,0.036101922392845154,0.0,0.0,0.0,0.0,0.02780829183757305,0.0,0.0,0.34206950664520264,0.0,0.0,0.0,1_spa,2019 07 05,2019
3111,1_spa_2019 07 05_afternoon_new,2.0,0.0,0.26013869047164917,0.0,0.03133679926395416,0.028400341048836708,0.17214195430278778,0.0,0.0,0.0,0.0,0.0603344589471817,0.023215077817440033,0.0,0.0,0.0,0.060160379856824875,0.0,0.0,0.0,0.0,0.037247125059366226,0.0,0.0,0.3095456659793854,0.0,0.0,0.0,1_spa,2019 07 05,2019
3112,1_spa_2019 07 06_morning_new,14.0,0.0,0.49503591656684875,0.0,0.032076772302389145,0.013088374398648739,0.1514173299074173,0.0,0.0,0.0,0.010485383681952953,0.02006714604794979,0.02173255756497383,0.0,0.0,0.0,0.024627186357975006,0.016317952424287796,0.0,0.0,0.0,0.1075461357831955,0.0,0.0,0.10691901296377182,0.0,0.0,0.0,1_spa,2019 07 06,2019
3113,1_spa_2019 07 08_morning_new,2.0,0.0,0.325950562953949,0.0,0.04015585035085678,0.015499493107199669,0.18561364710330963,0.0,0.0,0.0,0.010887077078223228,0.0912691205739975,0.0,0.01377855520695448,0.0,0.0,0.0,0.013543860986828804,0.0,0.0,0.0,0.04760730266571045,0.0,0.0,0.23929156363010406,0.0,0.0,0.0,1_spa,2019 07 08,2019
