,name,year,month,day,clusters,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,days_completed
2941,1_spa_2019 02 17_afternoon_new,2019,02,17,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06635327637195587,0.0,0.0,0.0,0.0,0.0,0.30759117007255554,0.08557212352752687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12137576192617415,0.0,0.14275209605693814,0.0,0.0,0.0,0.048795752227306366,0.0,0.0,0.10467103123664856,0.10945192724466324,0.0,0.0,0.0,2019 02 17
2942,1_spa_2019 02 18_afternoon_new,2019,02,18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39009737968444813,0.0,0.0,0.0,0.0,0.0,0.17231044173240662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025710228830575943,0.0,0.2095242291688919,0.0,0.0,0.0,0.043052121996879585,0.0,0.0,0.012382004410028458,0.07545819878578186,0.01453380100429058,0.05328325182199478,0.0,2019 02 18
2943,1_spa_2019 02 19_morning_new,2019,02,19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14332720637321472,0.0,0.0,0.0,0.0,0.0,0.2715608477592468,0.02276274561882019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019737128168344498,0.0,0.18590815365314484,0.0,0.0,0.0,0.061256133019924164,0.0,0.0,0.03253589197993278,0.2432858943939209,0.0,0.015933489426970482,0.0,2019 02 19
2944,1_spa_2019 02 19_afternoon_new,2019,02,19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22558638453483584,0.0,0.0,0.0,0.0,0.0,0.18755485117435453,0.02279413305222988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02330045588314533,0.0,0.204043909907341,0.0,0.0,0.0,0.07795774936676025,0.0,0.0,0.02320989221334457,0.21133814752101895,0.0,0.022156724706292152,0.0,2019 02 19
2945,1_spa_2019 03 19_afternoon_new,2019,03,19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15643219649791718,0.0,0.0,0.0,0.0,0.0,0.23252128064632416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02670047990977764,0.0,0.24088887870311734,0.0,0.0,0.0,0.0900484099984169,0.0,0.0,0.0,0.2285172790288925,0.0,0.020589780062437057,0.0,2019 03 19
2946,1_spa_2019 03 20_morning_new,2019,03,20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17601849138736725,0.0,0.0,0.0,0.0,0.0,0.2365686744451523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02266567572951317,0.0,0.1545628160238266,0.0,0.0,0.0,0.062477249652147286,0.0,0.0,0.011978121474385263,0.2866134345531464,0.015053732320666313,0.033889733254909515,0.0,2019 03 20
2947,1_spa_2019 03 21_morning_new,2019,03,21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17843051254749298,0.0,0.0,0.0,0.0,0.0,0.3260338008403778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03835412487387657,0.0,0.1726495325565338,0.0,0.0,0.0,0.0657246857881546,0.0,0.0,0.0,0.16589242219924927,0.01162920705974102,0.03500449657440185,0.0,2019 03 21
2948,1_spa_2019 03 22_morning_new,2019,03,22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24199892580509186,0.0,0.0,0.0,0.0,0.0,0.27791619300842285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010823304764926434,0.0,0.19396746158599854,0.0,0.0,0.0,0.054796956479549415,0.0,0.0,0.0,0.15612095594406128,0.017394721508026127,0.03351785987615585,0.0,2019 03 22
2949,1_spa_2019 03 22_afternoon_new,2019,03,22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19707119464874268,0.0,0.0,0.0,0.0,0.0,0.3589872717857361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054961416870355606,0.0,0.1671139895915985,0.0,0.0,0.0,0.050530757755041115,0.0,0.0,0.0,0.11471348255872725,0.013262172229588032,0.024774234741926197,0.0,2019 03 22
2950,1_spa_2019 03 23_afternoon_new,2019,03,23,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045835237950086594,0.0,0.0,0.0,0.0,0.0,0.1995106041431427,0.03866608813405037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04407839849591255,0.0,0.093212328851223,0.0,0.0,0.0,0.05281737074255943,0.0,0.0,0.0,0.02837178483605385,0.4764139950275421,0.01457042433321476,0.0,2019 03 23
2951,1_spa_2019 03 24_afternoon_new,2019,03,24,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06960392743349075,0.0,0.0,0.0,0.0,0.0,0.4759553670883178,0.040198728442192085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142747551202774,0.0,0.12046759575605392,0.0,0.0,0.0,0.037156708538532264,0.0,0.0,0.03751995787024498,0.08604566007852554,0.017560698091983795,0.0,0.0,2019 03 24
2952,1_spa_2019 03 25_afternoon_new,2019,03,25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15905287861824036,0.0,0.0,0.0,0.0,0.0,0.25485095381736755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041993916034698486,0.0,0.2164007276296616,0.0,0.0,0.0,0.04800112545490265,0.0,0.0,0.014144312590360641,0.21878767013549805,0.018022635951638225,0.02296623587608337,0.0,2019 03 25
2953,1_spa_2019 03 26_morning_new,2019,03,26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494235396385193,0.0,0.0,0.0,0.0,0.0,0.2896765172481537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07026201486587524,0.0,0.19571813941001887,0.0,0.0,0.0,0.04625310748815537,0.0,0.0,0.0,0.2014438658952713,0.018805908039212227,0.012156960554420948,0.0,2019 03 26
2954,1_spa_2019 03 26_afternoon_new,2019,03,26,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05688513442873955,0.0,0.0,0.0,0.0,0.0,0.12276490777730943,0.042417895048856735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02428908832371235,0.0,0.10250668227672577,0.0,0.0,0.0,0.08235730230808258,0.0,0.0,0.0,0.062165066599845886,0.5061848759651184,0.0,0.0,2019 03 26
2955,1_spa_2019 03 27_morning_new,2019,03,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24631328880786896,0.0,0.0,0.0,0.0,0.0,0.2645530700683594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10522937029600143,0.0,0.1283998340368271,0.0,0.0,0.0,0.035475213080644614,0.0,0.0,0.033051349222660065,0.1586333066225052,0.011887199245393276,0.011196787469089031,0.0,2019 03 27
2956,1_spa_2019 03 27_afternoon_new,2019,03,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2171773910522461,0.0,0.0,0.0,0.0,0.0,0.3105374574661255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06371384114027022,0.0,0.15484340488910675,0.0,0.0,0.0,0.024638066068291664,0.0,0.0,0.01600482128560543,0.19396917521953586,0.0,0.014082716777920725,0.0,2019 03 27
2957,1_spa_2019 03 28_morning_new,2019,03,28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2407277971506119,0.0,0.0,0.0,0.0,0.0,0.2982969284057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05134619027376175,0.0,0.1487375646829605,0.0,0.0,0.0,0.036705132573842995,0.0,0.0,0.0,0.19124560058116916,0.0,0.019632278010249138,0.0,2019 03 28
2958,1_spa_2019 03 28_afternoon_new,2019,03,28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19670747220516205,0.0,0.0,0.0,0.0,0.0,0.3022994101047516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01820902712643146,0.0,0.16454501450061798,0.0,0.0,0.0,0.08026289194822311,0.0,0.0,0.01442316547036171,0.20462082326412198,0.0,0.01706255041062832,0.0,2019 03 28
2959,1_spa_2019 03 29_morning_new,2019,03,29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2475031614303589,0.0,0.0,0.0,0.0,0.0,0.2956438362598419,0.017180291935801506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012773963622748852,0.0,0.24305613338947296,0.0,0.0,0.0,0.04337608441710472,0.0,0.0,0.0,0.12952014803886416,0.0,0.0,0.0,2019 03 29
2960,1_spa_2019 03 29_afternoon_new,2019,03,29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21831722557544708,0.0,0.0,0.0,0.0,0.0,0.3415795266628265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028893953189253807,0.0,0.1819302588701248,0.0,0.0,0.0,0.06474802643060684,0.0,0.0,0.010757561773061752,0.136869415640831,0.0,0.010344579815864565,0.0,2019 03 29
2961,1_spa_2019 03 30_morning_new,2019,03,30,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09923792630434036,0.0,0.0,0.0,0.0,0.0,0.4313102960586548,0.07965829968452454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04613063484430313,0.0,0.1508183479309082,0.0,0.0,0.0,0.05898463353514671,0.0,0.0,0.04369309917092323,0.07573816180229187,0.0,0.011704451404511929,0.0,2019 03 30
2962,1_spa_2019 03 30_afternoon_new,2019,03,30,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09444954991340636,0.0,0.0,0.0,0.0,0.0,0.4478897750377655,0.06120717152953147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10350745916366576,0.0,0.13368986546993256,0.0,0.0,0.0,0.07765404880046843,0.0,0.0,0.026131110265851017,0.036671001464128494,0.0,0.014867787249386309,0.0,2019 03 30
2963,1_spa_2019 03 31_afternoon_new,2019,03,31,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07891562581062317,0.0,0.0,0.0,0.0,0.0,0.463954508304596,0.06402881443500519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08218151330947876,0.0,0.07781577855348587,0.0,0.0,0.0,0.07330488413572311,0.0,0.0,0.12253747880458833,0.029376989230513576,0.0,0.0,0.0,2019 03 31
2964,1_spa_2019 04 01_afternoon_new,2019,04,01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1360928863286972,0.0,0.0,0.0,0.0,0.0,0.460084617137909,0.013486651703715323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028663283213973045,0.0,0.09634514898061752,0.0,0.0,0.0,0.11724945902824402,0.0,0.0,0.02076004259288311,0.12103825062513353,0.0,0.0,0.0,2019 04 01
2965,1_spa_2019 04 02_morning_new,2019,04,02,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1894619315862656,0.0,0.0,0.0,0.0,0.0,0.3798548877239227,0.01126272976398468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044790107756853104,0.0,0.1242460310459137,0.0,0.0,0.0,0.023311620578169826,0.0,0.0,0.0,0.21599705517292025,0.0,0.0,0.0,2019 04 02
2966,1_spa_2019 04 02_afternoon_new,2019,04,02,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2178500294685364,0.0,0.0,0.0,0.0,0.0,0.27840501070022583,0.02561815269291401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04275067523121834,0.0,0.1374439299106598,0.0,0.0,0.0,0.03913892060518265,0.0,0.0,0.013085021637380123,0.2295122444629669,0.0,0.0,0.0,2019 04 02
2967,1_spa_2019 04 03_morning_new,2019,04,03,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17605261504650116,0.0,0.0,0.0,0.0,0.0,0.27186840772628784,0.026214906945824627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263382438570261,0.0,0.15531650185585022,0.0,0.0,0.0,0.06426957249641417,0.0,0.0,0.01472410373389721,0.2325440496206284,0.0,0.027935104444622997,0.0,2019 04 03
2968,1_spa_2019 04 03_afternoon_new,2019,04,03,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15457943081855774,0.0,0.0,0.0,0.0,0.0,0.30677133798599243,0.010397295467555523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034069694578647614,0.0,0.19766470789909366,0.0,0.0,0.0,0.07780443876981735,0.0,0.0,0.03066919557750225,0.1714101880788803,0.0,0.01648695953190327,0.0,2019 04 03
2969,1_spa_2019 04 04_morning_new,2019,04,04,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21387025713920596,0.0,0.0,0.0,0.0,0.0,0.28245946764945984,0.02334404923021793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16470418870449066,0.0,0.0,0.0,0.04776649177074432,0.0,0.0,0.0,0.22827257215976715,0.012745690532028677,0.013977290131151676,0.0,2019 04 04
2970,1_spa_2019 04 04_afternoon_new,2019,04,04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2356584072113037,0.0,0.0,0.0,0.0,0.0,0.2571940720081329,0.022493679076433185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15405118465423584,0.0,0.0,0.0,0.08487086743116379,0.0,0.0,0.025371141731739044,0.18457180261611936,0.01258645672351122,0.013626515865325928,0.0,2019 04 04
2971,1_spa_2019 04 05_morning_new,2019,04,05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16776110231876373,0.0,0.0,0.0,0.0,0.0,0.2583758533000946,0.04517228156328201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04379142075777054,0.0,0.18518146872520447,0.0,0.0,0.0,0.09196258336305617,0.0,0.0,0.03115387260913849,0.17603714764118195,0.0,0.0,0.0,2019 04 05
2972,1_spa_2019 04 05_afternoon_new,2019,04,05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16622298955917358,0.0,0.0,0.0,0.0,0.0,0.25050851702690125,0.0321819894015789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527683138847351,0.0,0.14412954449653625,0.0,0.0,0.0,0.1075236052274704,0.0,0.0,0.060096539556980126,0.16651718318462372,0.0,0.0,0.0,2019 04 05
2973,1_spa_2019 04 06_morning_new,2019,04,06,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12124881148338318,0.0,0.0,0.0,0.0,0.0,0.3119331896305084,0.08653602004051207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09251292049884796,0.0,0.10226038843393326,0.0,0.0,0.0,0.09901177883148192,0.0,0.0,0.12339549511671065,0.04905857890844345,0.0,0.013504914939403534,0.0,2019 04 06
2974,1_spa_2019 04 06_afternoon_new,2019,04,06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2260354906320572,0.0,0.0,0.0,0.0,0.0,0.2416236698627472,0.03138916939496994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02014634758234024,0.0,0.21752658486366272,0.0,0.0,0.0,0.07802524417638779,0.0,0.0,0.04653340205550194,0.13313601911067965,0.0,0.0,0.0,2019 04 06
2975,1_spa_2019 04 07_morning_new,2019,04,07,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13964372873306274,0.0,0.0,0.0,0.0,0.0,0.283332884311676,0.10447987169027327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07800732553005219,0.0,0.0974942147731781,0.0,0.0,0.0,0.07897995412349701,0.0,0.0,0.0933222696185112,0.11736376583576202,0.0,0.0,0.0,2019 04 07
2976,1_spa_2019 04 07_afternoon_new,2019,04,07,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11228659003973007,0.0,0.0,0.0,0.0,0.0,0.35691556334495544,0.07666884362697601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04360314831137657,0.0,0.11944107711315155,0.0,0.0,0.0,0.08576572686433792,0.0,0.0,0.07965297251939774,0.12368498742580415,0.0,0.0,0.0,2019 04 07
2977,1_spa_2019 04 08_morning_new,2019,04,08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21064557135105133,0.0,0.0,0.0,0.0,0.0,0.32248350977897644,0.03334032371640205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032681215554475784,0.0,0.13667376339435575,0.0,0.0,0.0,0.037196546792984016,0.0,0.0,0.0,0.21297779679298398,0.0,0.0,0.0,2019 04 08
2978,1_spa_2019 04 08_afternoon_new,2019,04,08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18240240216255188,0.0,0.0,0.0,0.0,0.0,0.3192245960235596,0.028905330225825313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012750500813126564,0.0,0.18346035480499268,0.0,0.0,0.0,0.050060596317052834,0.0,0.0,0.01131039671599865,0.2116556465625763,0.0,0.0,0.0,2019 04 08
2979,1_spa_2019 04 09_morning_new,2019,04,09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2365091592073441,0.0,0.0,0.0,0.0,0.0,0.309737890958786,0.023889455944299698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037624724209308624,0.0,0.1717129647731781,0.0,0.0,0.0,0.08036781102418901,0.0,0.0,0.0,0.1113024353981018,0.0,0.012537417002022266,0.0,2019 04 09
2980,1_spa_2019 04 09_afternoon_new,2019,04,09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21170014142990112,0.0,0.0,0.0,0.0,0.0,0.32236382365226746,0.03312409669160843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039548296481370926,0.0,0.2060707062482834,0.0,0.0,0.0,0.041576791554689414,0.0,0.0,0.016864009201526642,0.11664716899394988,0.0,0.011594372801482676,0.0,2019 04 09
2981,1_spa_2019 04 10_morning_new,2019,04,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15397022664546967,0.0,0.0,0.0,0.0,0.0,0.2660171389579773,0.027341883629560467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10418103635311128,0.0,0.16703426837921145,0.0,0.0,0.0,0.10216250270605087,0.0,0.0,0.0,0.1657770723104477,0.010686897672712805,0.0,0.0,2019 04 10
2982,1_spa_2019 04 10_afternoon_new,2019,04,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1862279176712036,0.0,0.0,0.0,0.0,0.0,0.3037011027336121,0.01515823695808649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01924711093306541,0.0,0.1861826479434967,0.0,0.0,0.0,0.08072742074728012,0.0,0.0,0.025285195559263233,0.17708654701709747,0.0,0.0,0.0,2019 04 10
2983,1_spa_2019 04 11_morning_new,2019,04,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20044371485710144,0.0,0.0,0.0,0.0,0.0,0.1605817675590515,0.044416781514883034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150497704744339,0.0,0.2621067464351654,0.0,0.0,0.0,0.040750756859779365,0.0,0.0,0.0,0.23114635050296786,0.021573737263679504,0.02076113596558571,0.0,2019 04 11
2984,1_spa_2019 04 11_afternoon_new,2019,04,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2068171352148056,0.0,0.0,0.0,0.0,0.0,0.2514123022556305,0.045316431671381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02101072855293751,0.0,0.22017885744571689,0.0,0.0,0.0,0.04214964807033539,0.0,0.0,0.0,0.1928652375936508,0.0,0.010498030111193657,0.0,2019 04 11
2985,1_spa_2019 04 12_morning_new,2019,04,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11526672542095184,0.0,0.0,0.0,0.0,0.0,0.3309230208396912,0.03512629121541977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04764386266469955,0.0,0.17609047889709473,0.0,0.0,0.0,0.05711327865719795,0.0,0.0,0.0,0.2326878011226654,0.0,0.0,0.0,2019 04 12
2986,1_spa_2019 04 12_afternoon_new,2019,04,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10483062267303468,0.0,0.0,0.0,0.0,0.0,0.3442437946796417,0.06714750826358795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07520455121994019,0.0,0.13044968247413635,0.0,0.0,0.0,0.07795058935880661,0.0,0.0,0.0,0.19888879358768466,0.0,0.0,0.0,2019 04 12
2987,1_spa_2019 04 13_morning_new,2019,04,13,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07484153658151628,0.0,0.0,0.0,0.0,0.0,0.4774819910526276,0.14311903715133667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07476680725812912,0.0,0.08391231298446655,0.0,0.0,0.0,0.052163083106279366,0.0,0.0,0.034906882792711265,0.0482916347682476,0.0,0.0,0.0,2019 04 13
2988,1_spa_2019 04 13_afternoon_new,2019,04,13,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15929549932479858,0.0,0.0,0.0,0.0,0.0,0.3589299619197845,0.05235886946320534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01966952718794346,0.0,0.1647408902645111,0.0,0.0,0.0,0.1329660415649414,0.0,0.0,0.0,0.10560239106416702,0.0,0.0,0.0,2019 04 13
2989,1_spa_2019 04 14_morning_new,2019,04,14,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050003070384263985,0.0,0.0,0.0,0.0,0.0,0.5212504267692566,0.15095235407352448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04157587513327599,0.0,0.08648163080215454,0.0,0.0,0.0,0.0821768119931221,0.0,0.0,0.034681234508752816,0.020455211400985718,0.0,0.0,0.0,2019 04 14
2990,1_spa_2019 04 15_morning_new,2019,04,15,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047314543277025216,0.0,0.0,0.0,0.0,0.0,0.4835038185119629,0.0549333356320858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06506812572479248,0.0,0.1324872076511383,0.0,0.0,0.0,0.07385299354791641,0.0,0.0,0.032744206488132484,0.10193897783756256,0.0,0.0,0.0,2019 04 15
2991,1_spa_2019 04 15_afternoon_new,2019,04,15,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10739702731370926,0.0,0.0,0.0,0.0,0.0,0.3084264099597931,0.042503047734498985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2561137974262237,0.0,0.1575053185224533,0.0,0.0,0.0,0.055916059762239456,0.0,0.0,0.011898482218384744,0.05195293202996254,0.0,0.0,0.0,2019 04 15
2992,1_spa_2019 04 16_afternoon_new,2019,04,16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1754809319972992,0.0,0.0,0.0,0.0,0.0,0.2839299738407135,0.05890242755413056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2407650947570801,0.0,0.15985988080501554,0.0,0.0,0.0,0.046896494925022125,0.0,0.0,0.0,0.02573869377374649,0.0,0.0,0.0,2019 04 16
2993,1_spa_2019 04 17_afternoon_new,2019,04,17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21121789515018466,0.0,0.0,0.0,0.0,0.0,0.2598203718662262,0.08109217882156372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10059117525815964,0.0,0.2207965850830078,0.0,0.0,0.0,0.05692830681800842,0.0,0.0,0.039121296256780624,0.02675557695329189,0.0,0.0,0.0,2019 04 17
2994,1_spa_2019 04 18_morning_new,2019,04,18,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15571938455104828,0.0,0.0,0.0,0.0,0.0,0.2795073390007019,0.09515595436096193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14755171537399292,0.0,0.15323984622955322,0.0,0.0,0.0,0.08607593178749083,0.0,0.0,0.030036605894565582,0.04322800412774086,0.0,0.0,0.0,2019 04 18
2995,1_spa_2019 04 18_afternoon_new,2019,04,18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0973472073674202,0.0,0.0,0.0,0.0,0.0,0.244463711977005,0.10844632238149644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11555258184671402,0.0,0.18491379916667935,0.0,0.0,0.0,0.0725463256239891,0.0,0.0,0.059472266584634774,0.1160166636109352,0.0,0.0,0.0,2019 04 18
2996,1_spa_2019 04 19_morning_new,2019,04,19,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12033183127641678,0.0,0.0,0.0,0.0,0.0,0.32127487659454346,0.0865221917629242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028871353715658188,0.0,0.18648244440555573,0.0,0.0,0.0,0.09375645965337752,0.0,0.0,0.11205732822418213,0.04655318334698677,0.0,0.0,0.0,2019 04 19
2997,1_spa_2019 04 19_afternoon_new,2019,04,19,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09379493445158003,0.0,0.0,0.0,0.0,0.0,0.3345537185668945,0.10755745321512222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03898097574710846,0.0,0.18000918626785278,0.0,0.0,0.0,0.13386385142803192,0.0,0.0,0.04372497648000717,0.06376955658197403,0.0,0.0,0.0,2019 04 19
2998,1_spa_2019 04 20_morning_new,2019,04,20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11647766828536987,0.0,0.0,0.0,0.0,0.0,0.19835318624973294,0.0918203592300415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10418523102998734,0.0,0.15479929745197296,0.0,0.0,0.0,0.06527362018823624,0.0,0.0,0.1592016965150833,0.09905317425727844,0.0,0.0,0.0,2019 04 20
2999,1_spa_2019 04 20_afternoon_new,2019,04,20,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05666706338524818,0.0,0.0,0.0,0.0,0.0,0.2799220383167267,0.03604491800069809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23389191925525665,0.0,0.1223842054605484,0.0,0.0,0.0,0.10762926191091536,0.0,0.0,0.08347565680742264,0.07437674701213838,0.0,0.0,0.0,2019 04 20
